"","ID","ID.CapDate","X","Y","Capture.date","Grid","year","Sex","Age","EappInt","EappINF","HpolINF","H.poly.EPG","PropOnGrid_10","NemNoInf_10","NemNoUninf_10","NemPrev_10","NemNoTotal_10","NemTotBurden_10","NemMeanBurden_10","EimNoInf_10","EimNoUninf_10","EimPrev_10","EimNoTotal_10","PropOnGrid_14.1","NemNoInf_14.1","NemNoUninf_14.1","NemPrev_14.1","NemNoTotal_14.1","NemTotBurden_14.1","NemMeanBurden_14.1","EimNoInf_14.1","EimNoUninf_14.1","EimPrev_14.1","EimNoTotal_14.1","PropOnGrid_20","NemNoInf_20","NemNoUninf_20","NemPrev_20","NemNoTotal_20","NemTotBurden_20","NemMeanBurden_20","EimNoInf_20","EimNoUninf_20","EimPrev_20","EimNoTotal_20","PropOnGrid_22.4","NemNoInf_22.4","NemNoUninf_22.4","NemPrev_22.4","NemNoTotal_22.4","NemTotBurden_22.4","NemMeanBurden_22.4","EimNoInf_22.4","EimNoUninf_22.4","EimPrev_22.4","EimNoTotal_22.4","PropOnGrid_28.3","NemNoInf_28.3","NemNoUninf_28.3","NemPrev_28.3","NemNoTotal_28.3","NemTotBurden_28.3","NemMeanBurden_28.3","EimNoInf_28.3","EimNoUninf_28.3","EimPrev_28.3","EimNoTotal_28.3","PropOnGrid_30","NemNoInf_30","NemNoUninf_30","NemPrev_30","NemNoTotal_30","NemTotBurden_30","NemMeanBurden_30","EimNoInf_30","EimNoUninf_30","EimPrev_30","EimNoTotal_30","PropOnGrid_31.6","NemNoInf_31.6","NemNoUninf_31.6","NemPrev_31.6","NemNoTotal_31.6","NemTotBurden_31.6","NemMeanBurden_31.6","EimNoInf_31.6","EimNoUninf_31.6","EimPrev_31.6","EimNoTotal_31.6","PropOnGrid_36.1","NemNoInf_36.1","NemNoUninf_36.1","NemPrev_36.1","NemNoTotal_36.1","NemTotBurden_36.1","NemMeanBurden_36.1","EimNoInf_36.1","EimNoUninf_36.1","EimPrev_36.1","EimNoTotal_36.1","PropOnGrid_40","NemNoInf_40","NemNoUninf_40","NemPrev_40","NemNoTotal_40","NemTotBurden_40","NemMeanBurden_40","EimNoInf_40","EimNoUninf_40","EimPrev_40","EimNoTotal_40","PropOnGrid_50","NemNoInf_50","NemNoUninf_50","NemPrev_50","NemNoTotal_50","NemTotBurden_50","NemMeanBurden_50","EimNoInf_50","EimNoUninf_50","EimPrev_50","EimNoTotal_50"
"502",67083260,"67083260-2012-12-20",80,90,"2012-12-20","HA1",2012,"M","Adult",0,0,0,0,1,4,3,0.571428571428571,7,4.67798559087046,2.7863612834647,0,7,0,7,1,6,4,0.6,10,4.99171309725037,2.74847759367661,0,10,0,10,1,10,7,0.588235294117647,17,5.3345576164074,2.57566542958582,0,17,0,17,0.923076923076923,14,8,0.636363636363636,23.8333333333333,5.77249151158621,2.74475420640771,2,20,0.0909090909090909,23.8333333333333,0.857142857142857,15,8,0.652173913043478,26.8333333333333,5.80038957348999,2.72935287051775,2,21,0.0869565217391304,26.8333333333333,0.8,16,9,0.64,31.25,5.8057792649737,2.65665577939875,2,23,0.08,31.25,0.758620689655172,16,11,0.592592592592593,35.5909090909091,5.8057792649737,2.58529363797926,2,25,0.0740740740740741,35.5909090909091,0.702702702702703,16,13,0.551724137931034,41.2692307692308,5.8057792649737,2.51940240049048,2,27,0.0689655172413793,41.2692307692308,0.644444444444444,16,13,0.551724137931034,45,5.8057792649737,2.51940240049048,2,27,0.0689655172413793,45,0.63265306122449,18,20,0.473684210526316,60.0645161290323,5.8491199211727,2.31287127491079,2,36,0.0526315789473684,60.0645161290323
"503",79786360,"79786360-2012-08-30",30,0,"2012-08-30","HA1",2012,"F","Adult",0,0,0,0,1,1,2,0.333333333333333,3,0.83975065475182,0.363667979429703,1,2,0.333333333333333,3,0.8,1,4,0.2,6.25,0.83975065475182,0.233614851181505,2,3,0.4,6.25,0.666666666666667,1,7,0.125,12,0.83975065475182,0.152269211727553,3,5,0.375,12,0.692307692307692,1,9,0.1,14.4444444444444,0.83975065475182,0.123613955967177,3,7,0.3,14.4444444444444,0.619047619047619,1,10,0.0909090909090909,17.7692307692308,0.83975065475182,0.11298686339289,3,8,0.272727272727273,17.7692307692308,0.6,1,11,0.0833333333333333,20,0.83975065475182,0.104043859773079,3,9,0.25,20,0.620689655172414,1,12,0.0769230769230769,20.9444444444444,0.83975065475182,0.0964137296680201,3,10,0.230769230769231,20.9444444444444,0.594594594594595,1,13,0.0714285714285714,23.5454545454545,0.83975065475182,0.0898269583897934,3,11,0.214285714285714,23.5454545454545,0.577777777777778,1,14,0.0666666666666667,25.9615384615385,0.83975065475182,0.0840831172105414,3,12,0.2,25.9615384615385,0.571428571428571,3,20,0.130434782608696,40.25,3.59475278421171,0.931936368775839,4,19,0.173913043478261,40.25
"505",79786360,"79786360-2012-10-09",20,10,"2012-10-09","HA1",2012,"F","Adult",0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,5,0.166666666666667,6,2.31163492851396,0.922333046330117,0,6,0,6,1,1,7,0.125,8,2.31163492851396,0.759105148351743,0,8,0,8,0.923076923076923,1,12,0.0769230769230769,14.0833333333333,2.31163492851396,0.530216813080641,1,12,0.0769230769230769,14.0833333333333,0.857142857142857,2,13,0.133333333333333,17.5,3.55794209666646,1.18562366565774,1,14,0.0666666666666667,17.5,0.8,2,14,0.125,20,3.55794209666646,1.14125081411476,2,14,0.125,20,0.758620689655172,3,16,0.157894736842105,25.0454545454545,3.66588993588924,1.10020591450339,3,16,0.157894736842105,25.0454545454545,0.702702702702703,3,17,0.15,28.4615384615385,3.66588993588924,1.06627690802517,3,17,0.15,28.4615384615385,0.644444444444444,3,18,0.142857142857143,32.5862068965517,3.66588993588924,1.03455465236789,3,18,0.142857142857143,32.5862068965517,0.63265306122449,6,22,0.214285714285714,44.258064516129,4.77868100414739,1.65104146747765,3,25,0.107142857142857,44.258064516129
"510",49811771,"49811771-2012-08-30",30,20,"2012-08-30","HA1",2012,"F","Adult",0,0,0,0,1,0,4,0,4,0,0,1,3,0.25,4,1,0,7,0,7,0,0,2,5,0.285714285714286,7,1,0,8,0,8,0,0,2,6,0.25,8,1,1,11,0.0833333333333333,12,0.83975065475182,0.104043859773079,2,10,0.166666666666667,12,1,1,17,0.0555555555555556,18,0.83975065475182,0.070551110991965,4,14,0.222222222222222,18,1,3,17,0.15,20,3.59475278421171,1.01896822560818,4,16,0.2,20,0.96551724137931,3,19,0.136363636363636,22.7857142857143,3.59475278421171,0.959118542889912,5,17,0.227272727272727,22.7857142857143,0.918918918918919,3,21,0.125,26.1176470588235,3.59475278421171,0.906353160110243,6,18,0.25,26.1176470588235,0.888888888888889,3,21,0.125,27,3.59475278421171,0.906353160110243,6,18,0.25,27,0.857142857142857,4,24,0.142857142857143,32.6666666666667,3.68524722622022,0.870321202371903,6,22,0.214285714285714,32.6666666666667
"512",49811771,"49811771-2012-09-27",10,60,"2012-09-27","HA1",2012,"F","Adult",0,0,0,0,1,0,4,0,4,0,0,0,4,0,4,1,0,10,0,10,0,0,1,9,0.1,10,1,0,13,0,13,0,0,2,11,0.153846153846154,13,0.923076923076923,0,15,0,16.25,0,0,3,12,0.2,16.25,0.857142857142857,0,18,0,21,0,0,3,15,0.166666666666667,21,0.8,0,23,0,28.75,0,0,5,18,0.217391304347826,28.75,0.793103448275862,0,26,0,32.7826086956522,0,0,6,20,0.230769230769231,32.7826086956522,0.783783783783784,0,30,0,38.2758620689655,0,0,7,23,0.233333333333333,38.2758620689655,0.733333333333333,1,32,0.0303030303030303,45,2.31163492851396,0.243324219821383,8,25,0.242424242424242,45,0.73469387755102,3,49,0.0576923076923077,70.7777777777778,3.91511844271528,0.665410390567276,12,40,0.230769230769231,70.7777777777778
"516",49829569,"49829569-2012-06-19",40,20,"2012-06-19","HA1",2012,"F","Adult",0,0,1,278.947368421053,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,2,0,2,0,0,0,2,0,2,1,1,2,0.333333333333333,3,4.97673374242057,3.89182029811063,0,3,0,3,1,1,2,0.333333333333333,3,4.97673374242057,3.89182029811063,0,3,0,3,0.96551724137931,3,3,0.5,6.21428571428571,5.20605808357697,3.44134574867294,0,6,0,6.21428571428571,0.918918918918919,3,4,0.428571428571429,7.61764705882353,5.20605808357697,3.29251780514154,0,7,0,7.61764705882353,0.888888888888889,4,4,0.5,9,5.29947110189378,3.25439199346407,0,8,0,9,0.877551020408163,7,8,0.466666666666667,17.093023255814,5.42807604679947,2.77969143374369,1,14,0.0666666666666667,17.093023255814
"541",66815612,"66815612-2012-08-15",100,90,"2012-08-15","HA1",2012,"F","Adult",5082.35294117647,1,0,0,1,0,3,0,3,0,0,1,2,0.333333333333333,3,0.8,0,3,0,3.75,0,0,1,2,0.333333333333333,3.75,0.666666666666667,0,4,0,6,0,0,1,3,0.25,6,0.615384615384615,1,5,0.166666666666667,9.75,1.80225274494389,0.611873053960459,1,5,0.166666666666667,9.75,0.523809523809524,1,5,0.166666666666667,11.4545454545455,1.80225274494389,0.611873053960459,1,5,0.166666666666667,11.4545454545455,0.48,2,6,0.25,16.6666666666667,3.01303203722766,1.22923862180865,3,5,0.375,16.6666666666667,0.482758620689655,2,7,0.222222222222222,18.6428571428571,3.01303203722766,1.14736737020998,4,5,0.444444444444444,18.6428571428571,0.459459459459459,2,7,0.222222222222222,19.5882352941176,3.01303203722766,1.14736737020998,4,5,0.444444444444444,19.5882352941176,0.422222222222222,3,7,0.3,23.6842105263158,3.67624855903448,1.57893626271198,4,6,0.4,23.6842105263158,0.428571428571429,4,10,0.285714285714286,32.6666666666667,3.8833940948365,1.48142352918668,6,8,0.428571428571429,32.6666666666667
"545",79797793,"79797793-2012-09-13",0,20,"2012-09-13","HA1",2012,"F","Adult",0,0,0,0,1,0,3,0,3,0,0,0,3,0,3,0.8,0,3,0,3.75,0,0,0,3,0,3.75,0.666666666666667,0,6,0,9,0,0,0,6,0,9,0.692307692307692,0,16,0,23.1111111111111,0,0,2,14,0.125,23.1111111111111,0.619047619047619,0,17,0,27.4615384615385,0,0,2,15,0.117647058823529,27.4615384615385,0.6,0,19,0,31.6666666666667,0,0,2,17,0.105263157894737,31.6666666666667,0.586206896551724,0,22,0,37.5294117647059,0,0,4,18,0.181818181818182,37.5294117647059,0.540540540540541,0,29,0,53.65,0,0,4,25,0.137931034482759,53.65,0.511111111111111,0,31,0,60.6521739130435,0,0,4,27,0.129032258064516,60.6521739130435,0.510204081632653,2,37,0.0512820512820513,76.44,2.5972602009368,0.276599747108449,5,34,0.128205128205128,76.44
"575",66855330,"66855330-2012-06-06",10,50,"2012-06-06","HA1",2012,"M","Adult",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.923076923076923,0,0,0,0,0,0,0,0,0,0,0.857142857142857,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0.793103448275862,0,0,0,0,0,0,0,0,0,0,0.783783783783784,0,0,0,0,0,0,0,0,0,0,0.733333333333333,0,0,0,0,0,0,0,0,0,0,0.73469387755102,0,0,0,0,0,0,0,0,0,0
"588",66859820,"66859820-2012-08-30",40,60,"2012-08-30","HA1",2012,"M","Adult",0,0,1,15.3846153846154,1,0,1,0,1,0,0,1,0,1,1,1,2,2,0.5,4,3.55794209666646,2.25368128600388,2,2,0.5,4,1,2,2,0.5,4,3.55794209666646,2.25368128600388,2,2,0.5,4,1,2,8,0.2,10,3.55794209666646,1.48366852514507,3,7,0.3,10,1,2,10,0.166666666666667,12,3.55794209666646,1.34570908100481,4,8,0.333333333333333,12,1,3,12,0.2,15,3.65167551468211,1.25350907014902,4,11,0.266666666666667,15,1,5,16,0.238095238095238,21,5.08462267713468,2.15683779967372,6,15,0.285714285714286,21,1,5,18,0.217391304347826,23,5.08462267713468,2.07682389543991,6,17,0.260869565217391,23,1,5,21,0.192307692307692,26,5.08462267713468,1.97043648104497,6,20,0.230769230769231,26,1,8,39,0.170212765957447,47,5.14193058809305,1.52996018360122,13,34,0.276595744680851,47
"596",66866525,"66866525-2012-06-08",80,90,"2012-06-08","HA1",2012,"M","Adult",0,0,1,666.666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0.923076923076923,1,1,0.5,2.16666666666667,3.78093759853188,3.110335656293,0,2,0,2.16666666666667,0.857142857142857,1,1,0.5,2.33333333333333,3.78093759853188,3.110335656293,0,2,0,2.33333333333333,0.8,1,1,0.5,2.5,3.78093759853188,3.110335656293,0,2,0,2.5,0.758620689655172,1,1,0.5,2.63636363636364,3.78093759853188,3.110335656293,0,2,0,2.63636363636364,0.702702702702703,1,2,0.333333333333333,4.26923076923077,3.78093759853188,2.72691868540659,0,3,0,4.26923076923077,0.644444444444444,1,2,0.333333333333333,4.6551724137931,3.78093759853188,2.72691868540659,0,3,0,4.6551724137931,0.63265306122449,2,2,0.5,6.32258064516129,3.84976759030514,2.52537143766041,0,4,0,6.32258064516129
"627",66879360,"66879360-2012-09-25",30,100,"2012-09-25","HA1",2012,"F","NotAdult",88,1,0,0,1,0,6,0,6,0,0,1,5,0.166666666666667,6,0.8,0,6,0,7.5,0,0,1,5,0.166666666666667,7.5,0.666666666666667,0,6,0,9,0,0,1,5,0.166666666666667,9,0.692307692307692,0,6,0,8.66666666666667,0,0,1,5,0.166666666666667,8.66666666666667,0.619047619047619,1,8,0.111111111111111,14.5384615384615,1.27091228700104,0.250681116036812,2,7,0.222222222222222,14.5384615384615,0.6,1,15,0.0625,26.6666666666667,1.27091228700104,0.148641024016288,5,11,0.3125,26.6666666666667,0.620689655172414,1,17,0.0555555555555556,29,1.27091228700104,0.133175203840703,6,12,0.333333333333333,29,0.594594594594595,1,20,0.0476190476190476,35.3181818181818,1.27091228700104,0.115202038502617,6,15,0.285714285714286,35.3181818181818,0.577777777777778,1,20,0.0476190476190476,36.3461538461538,1.27091228700104,0.115202038502617,6,15,0.285714285714286,36.3461538461538,0.571428571428571,1,25,0.0384615384615385,45.5,1.27091228700104,0.0940542363361007,8,18,0.307692307692308,45.5
"651",66893321,"66893321-2012-09-27",60,70,"2012-09-27","HA1",2012,"M","Adult",0,0,0,0,1,0,2,0,2,0,0,0,2,0,2,1,1,3,0.25,4,1.27091228700104,0.495321437230025,1,3,0.25,4,1,1,5,0.166666666666667,6,1.27091228700104,0.355819877618999,1,5,0.166666666666667,6,1,2,10,0.166666666666667,12,2.32539977076022,0.570544858467613,4,8,0.333333333333333,12,1,2,12,0.142857142857143,14,2.32539977076022,0.506420330298074,5,9,0.357142857142857,14,1,2,16,0.111111111111111,18,2.32539977076022,0.413975797776073,8,10,0.444444444444444,18,1,2,18,0.1,20,2.32539977076022,0.379489621704904,8,12,0.4,20,1,2,23,0.08,25,2.32539977076022,0.314249099836503,8,17,0.32,25,1,2,25,0.0740740740740741,27,2.32539977076022,0.294071870550552,8,19,0.296296296296296,27,0.979591836734694,5,50,0.0909090909090909,56.1458333333333,4.0162735936034,0.688535902445079,12,43,0.218181818181818,56.1458333333333
"681",67078537,"67078537-2012-12-05",50,40,"2012-12-05","HA1",2012,"M","Adult",0,0,1,136.363636363636,1,1,2,0.333333333333333,3,3.80109144472086,2.74620196706659,0,3,0,3,1,1,2,0.333333333333333,3,3.80109144472086,2.74620196706659,0,3,0,3,1,1,2,0.333333333333333,3,3.80109144472086,2.74620196706659,0,3,0,3,1,1,6,0.142857142857143,7,3.80109144472086,1.98100146886658,0,7,0,7,1,1,7,0.125,8,3.80109144472086,1.86698289046564,0,8,0,8,1,1,8,0.111111111111111,9,3.80109144472086,1.76833919501996,0,9,0,9,1,3,13,0.1875,16,3.8948847173088,1.38864139915747,0,16,0,16,1,4,15,0.210526315789474,19,4.6782101528924,1.88848294920973,0,19,0,19,1,4,16,0.2,20,4.6782101528924,1.84512133499886,0,20,0,20,1,17,23,0.425,40,6.66378975462157,3.02348683501224,0,40,0,40
"682",67078537,"67078537-2012-12-18",10,20,"2012-12-18","HA1",2012,"M","Adult",0,0,1,403.225806451613,1,3,2,0.6,5,3.53721437041442,2.0378651148341,0,5,0,5,1,5,2,0.714285714285714,7,5.27660522498166,3.36089298162567,0,7,0,7,1,6,3,0.666666666666667,9,5.44703047707289,3.28369768261613,0,9,0,9,0.923076923076923,8,6,0.571428571428571,15.1666666666667,6.43905961065598,3.82056228047491,0,14,0,15.1666666666667,0.857142857142857,9,6,0.6,17.5,6.64213093796418,3.95217546556272,0,15,0,17.5,0.8,9,7,0.5625,20,6.64213093796418,3.88891698211821,0,16,0,20,0.758620689655172,10,7,0.588235294117647,22.4090909090909,6.64977368711203,3.83705786599313,0,17,0,22.4090909090909,0.702702702702703,10,8,0.555555555555556,25.6153846153846,6.64977368711203,3.78116670364588,0,18,0,25.6153846153846,0.644444444444444,11,8,0.578947368421053,29.4827586206897,6.6888261906303,3.76654527247032,1,18,0.0526315789473684,29.4827586206897,0.63265306122449,14,10,0.583333333333333,37.9354838709677,6.89664060607298,3.74157751501701,1,23,0.0416666666666667,37.9354838709677
"698",67088327,"67088327-2012-11-08",100,100,"2012-11-08","HA1",2012,"F","Adult",0,0,0,0,1,2,4,0.333333333333333,6,4.17972417382382,2.46169241246123,0,6,0,6,0.6,2,4,0.333333333333333,10,4.17972417382382,2.46169241246123,0,6,0,10,0.444444444444444,2,6,0.25,18,4.17972417382382,2.20204386377217,0,8,0,18,0.461538461538462,3,7,0.3,21.6666666666667,4.21110721702681,2.03380536584724,1,9,0.1,21.6666666666667,0.380952380952381,3,8,0.272727272727273,28.875,4.21110721702681,1.95149400327467,1,10,0.0909090909090909,28.875,0.36,3,11,0.214285714285714,38.8888888888889,4.21110721702681,1.74834432646836,1,13,0.0714285714285714,38.8888888888889,0.379310344827586,3,12,0.2,39.5454545454545,4.21110721702681,1.69170779252046,1,14,0.0666666666666667,39.5454545454545,0.351351351351351,3,16,0.157894736842105,54.0769230769231,4.21110721702681,1.50327191948746,2,17,0.105263157894737,54.0769230769231,0.333333333333333,3,16,0.157894736842105,57,4.21110721702681,1.50327191948746,2,17,0.105263157894737,57,0.346938775510204,3,21,0.125,69.1764705882353,4.21110721702681,1.32653506151312,5,19,0.208333333333333,69.1764705882353
"726",67125021,"67125021-2012-08-28",50,40,"2012-08-28","HA1",2012,"M","Adult",0,0,0,0,1,0,2,0,2,0,0,1,1,0.5,2,1,0,2,0,2,0,0,1,1,0.5,2,1,0,3,0,3,0,0,1,2,0.333333333333333,3,1,2,4,0.333333333333333,6,3.55794209666646,1.89939013342042,1,5,0.166666666666667,6,1,2,6,0.25,8,3.55794209666646,1.66039023960803,1,7,0.125,8,1,2,6,0.25,8,3.55794209666646,1.66039023960803,1,7,0.125,8,1,3,7,0.3,10,3.63621817045696,1.54645661974514,2,8,0.2,10,1,3,9,0.25,12,3.63621817045696,1.40585292162545,2,10,0.166666666666667,12,1,3,9,0.25,12,3.63621817045696,1.40585292162545,2,10,0.166666666666667,12,1,6,21,0.222222222222222,27,5.10215725182063,1.95316485873215,4,23,0.148148148148148,27
"727",67125021,"67125021-2012-08-30",50,30,"2012-08-30","HA1",2012,"M","Adult",0,0,1,3.2258064516129,1,0,5,0,5,0,0,1,4,0.2,5,1,0,5,0,5,0,0,1,4,0.2,5,1,0,7,0,7,0,0,2,5,0.285714285714286,7,1,0,9,0,9,0,0,3,6,0.333333333333333,9,1,2,10,0.166666666666667,12,3.55794209666646,1.34570908100481,4,8,0.333333333333333,12,1,3,10,0.230769230769231,13,3.63621817045696,1.3460341468335,4,9,0.307692307692308,13,1,4,12,0.25,16,3.67030402975038,1.22126937905224,4,12,0.25,16,1,4,20,0.166666666666667,24,3.67030402975038,0.953327032436698,6,18,0.25,24,1,4,22,0.153846153846154,26,3.67030402975038,0.904900593240489,6,20,0.230769230769231,26,0.979591836734694,5,34,0.128205128205128,39.8125,3.75448265711576,0.727327070090218,8,31,0.205128205128205,39.8125
"728",67125021,"67125021-2012-09-11",50,20,"2012-09-11","HA1",2012,"M","Adult",0,0,1,11.1111111111111,1,1,1,0.5,2,1.441210118716,0.960461950187292,0,2,0,2,1,1,2,0.333333333333333,3,1.441210118716,0.730090695751629,0,3,0,3,1,1,5,0.166666666666667,6,1.441210118716,0.430245137106651,0,6,0,6,1,2,7,0.222222222222222,9,1.71228253243241,0.408541550653868,1,8,0.111111111111111,9,1,2,9,0.181818181818182,11,1.71228253243241,0.34562476476363,1,10,0.0909090909090909,11,1,2,11,0.153846153846154,13,1.71228253243241,0.299625613102608,2,11,0.153846153846154,13,0.96551724137931,2,14,0.125,16.5714285714286,1.71228253243241,0.24986317765011,4,12,0.25,16.5714285714286,0.918918918918919,3,14,0.176470588235294,18.5,2.084627561664,0.346572149650962,5,12,0.294117647058824,18.5,0.888888888888889,3,14,0.176470588235294,19.125,2.084627561664,0.346572149650962,5,12,0.294117647058824,19.125,0.877551020408163,6,21,0.222222222222222,30.7674418604651,3.40687841004212,0.73256224592077,7,20,0.259259259259259,30.7674418604651
"732",67125021,"67125021-2012-10-09",10,30,"2012-10-09","HA1",2012,"M","Adult",0,0,0,0,1,1,3,0.25,4,2.31163492851396,1.18562366565774,0,4,0,4,1,1,8,0.111111111111111,9,2.31163492851396,0.698184974589902,2,7,0.222222222222222,9,1,1,9,0.1,10,2.31163492851396,0.646627164925052,2,8,0.2,10,0.923076923076923,2,12,0.142857142857143,15.1666666666667,3.23771816674866,1.01096498160935,2,12,0.142857142857143,15.1666666666667,0.857142857142857,2,13,0.133333333333333,17.5,3.23771816674866,0.967630645221645,2,13,0.133333333333333,17.5,0.8,3,14,0.176470588235294,21.25,3.92148855494283,1.36362048285783,2,15,0.117647058823529,21.25,0.793103448275862,3,16,0.157894736842105,23.9565217391304,3.92148855494283,1.28203739532576,2,17,0.105263157894737,23.9565217391304,0.783783783783784,3,21,0.125,30.6206896551724,3.92148855494283,1.11889852008092,3,21,0.125,30.6206896551724,0.733333333333333,3,22,0.12,34.0909090909091,3.92148855494283,1.09159471600946,3,22,0.12,34.0909090909091,0.714285714285714,5,28,0.151515151515152,46.2,4.04053014258097,0.990514887004953,6,27,0.181818181818182,46.2
"735",67125021,"67125021-2012-10-23",30,40,"2012-10-23","HA1",2012,"M","Adult",0,0,0,0,1,0,3,0,3,0,0,1,2,0.333333333333333,3,1,0,5,0,5,0,0,2,3,0.4,5,1,0,7,0,7,0,0,2,5,0.285714285714286,7,1,0,10,0,10,0,0,3,7,0.3,10,1,0,12,0,12,0,0,3,9,0.25,12,1,0,17,0,17,0,0,5,12,0.294117647058824,17,1,1,21,0.0454545454545455,22,2.9539628606777,0.602372155921012,6,16,0.272727272727273,22,1,2,27,0.0689655172413793,29,3.19642471736599,0.592468715264439,7,22,0.241379310344828,29,1,2,27,0.0689655172413793,29,3.19642471736599,0.592468715264439,7,22,0.241379310344828,29,0.979591836734694,5,42,0.106382978723404,47.9791666666667,3.60437391926735,0.565781093000868,14,33,0.297872340425532,47.9791666666667
"738",67125021,"67125021-2012-11-07",20,50,"2012-11-07","HA1",2012,"M","Adult",0,0,0,0,1,1,2,0.333333333333333,3,3.97542451677864,2.91366732049969,0,3,0,3,1,1,4,0.2,5,3.97542451677864,2.43838663415311,0,5,0,5,1,2,7,0.222222222222222,9,4.08016247370004,2.00977999748325,0,9,0,9,1,5,12,0.294117647058824,17,4.69276962532928,1.99634026599732,0,17,0,17,1,6,14,0.3,20,4.71860799990327,1.87955835118029,0,20,0,20,1,6,17,0.260869565217391,23,4.71860799990327,1.76243679680986,0,23,0,23,0.96551724137931,6,25,0.193548387096774,32.1071428571429,4.71860799990327,1.52192592737674,1,30,0.032258064516129,32.1071428571429,0.918918918918919,6,30,0.166666666666667,39.1764705882353,4.71860799990327,1.40699679500902,1,35,0.0277777777777778,39.1764705882353,0.888888888888889,8,31,0.205128205128205,43.875,4.77965068068429,1.39308377274283,1,38,0.0256410256410256,43.875,0.877551020408163,11,44,0.2,62.6744186046512,4.9344582265021,1.25534569166942,3,52,0.0545454545454545,62.6744186046512
"739",67125021,"67125021-2012-11-20",20,50,"2012-11-20","HA1",2012,"M","Adult",0,0,0,0,1,0,3,0,3,0,0,0,3,0,3,1,1,3,0.25,4,4.21459369037368,2.87167962488401,0,4,0,4,1,1,4,0.2,5,4.21459369037368,2.66258782702545,0,5,0,5,1,2,9,0.181818181818182,11,4.35242616489759,2.07564647071128,2,9,0.181818181818182,11,1,4,10,0.285714285714286,14,4.48702994368387,1.98451394174372,2,12,0.142857142857143,14,1,4,12,0.25,16,4.48702994368387,1.87042760623843,3,13,0.1875,16,0.96551724137931,4,13,0.235294117647059,17.6071428571429,4.48702994368387,1.81938553550299,3,14,0.176470588235294,17.6071428571429,0.918918918918919,4,15,0.210526315789474,20.6764705882353,4.48702994368387,1.72705384975272,3,16,0.157894736842105,20.6764705882353,0.888888888888889,4,15,0.210526315789474,21.375,4.48702994368387,1.72705384975272,3,16,0.157894736842105,21.375,0.877551020408163,5,24,0.172413793103448,33.046511627907,4.52056441379997,1.41925752170639,5,24,0.172413793103448,33.046511627907
"740",67125021,"67125021-2012-12-04",20,20,"2012-12-04","HA1",2012,"M","Adult",0,0,0,0,1,1,0,1,1,2.54668400948424,2.54668400948424,0,1,0,1,1,3,1,0.75,4,4.5521604119593,3.19700922694404,0,4,0,4,1,3,2,0.6,5,4.5521604119593,2.98403486791844,0,5,0,5,1,5,4,0.555555555555556,9,5.261456140159,3.10489542745578,0,9,0,9,1,5,4,0.555555555555556,9,5.261456140159,3.10489542745578,0,9,0,9,1,6,5,0.545454545454545,11,5.27243342430739,2.92457619582608,0,11,0,11,0.931034482758621,6,6,0.5,12.8888888888889,5.27243342430739,2.8424336233169,0,12,0,12.8888888888889,0.837837837837838,6,7,0.461538461538462,15.5161290322581,5.27243342430739,2.76723612967765,0,13,0,15.5161290322581,0.777777777777778,6,7,0.461538461538462,16.7142857142857,5.27243342430739,2.76723612967765,0,13,0,16.7142857142857,0.755102040816326,6,10,0.375,21.1891891891892,5.27243342430739,2.57399312301331,0,16,0,21.1891891891892
"744",67259597,"67259597-2012-08-14",100,10,"2012-08-14","HA1",2012,"F","Adult",0,0,0,0,1,1,3,0.25,4,3.62069794169787,2.31163492851396,0,4,0,4,0.8,1,3,0.25,5,3.62069794169787,2.31163492851396,0,4,0,5,0.666666666666667,1,4,0.2,7.5,3.62069794169787,2.11296423371848,0,5,0,7.5,0.615384615384615,1,5,0.166666666666667,9.75,3.62069794169787,1.95453089209922,0,6,0,9.75,0.523809523809524,1,5,0.166666666666667,11.4545454545455,3.62069794169787,1.95453089209922,0,6,0,11.4545454545455,0.48,2,5,0.285714285714286,14.5833333333333,4.92263168947437,3.01947416510935,0,7,0,14.5833333333333,0.482758620689655,2,5,0.285714285714286,14.5,4.92263168947437,3.01947416510935,0,7,0,14.5,0.459459459459459,2,5,0.285714285714286,15.2352941176471,4.92263168947437,3.01947416510935,0,7,0,15.2352941176471,0.422222222222222,2,5,0.285714285714286,16.5789473684211,4.92263168947437,3.01947416510935,0,7,0,16.5789473684211,0.428571428571429,3,8,0.272727272727273,25.6666666666667,4.9867151103786,2.6548702506148,1,10,0.0909090909090909,25.6666666666667
